1.25,1.5,1.75,2,2.25,2.375,2.5,2.75,3,3.5,4,4.25
985.88,990.98,996.48,1001.3,1005.5,1007.6,1009.6,1013,1015.8,1020.4,1023.8,1025.2
23.345,20.046,17.17,14.585,12.658,11.787,11.04,9.757,8.6968,7.2458,6.2333,5.8148
0.16108,0.16886,0.17801,0.18655,0.19449,0.19868,0.20274,0.20973,0.21555,0.22551,0.23311,0.23622
0.038974,0.035304,0.03119,0.027508,0.024825,0.023666,0.022559,0.020672,0.019112,0.015923,0.013698,0.012779
