1.135,0,1.3175,0,1.5,0,1.6825,0,1.865,0
1.062,0,1.281,0,1.5,0,1.719,0,1.938,0
0.989,0,1.2445,0,1.5,0,1.7555,0,2.011,0
0.916,0,1.208,0,1.5,0,1.792,0,2.084,0
0.843,0,1.1715,0,1.5,0,1.8285,0,2.157,0
0.8065,0,1.15325,0,1.5,0,1.84675,0,2.1935,0
0.77,0,1.135,0,1.5,0,1.865,0,2.23,0
0.697,0,1.0985,0,1.5,0,1.9015,0,2.303,0
0.624,0,1.062,0,1.5,0,1.938,0,2.376,0
0.478,0,0.989,0,1.5,0,2.011,0,2.522,0
0.332,0,0.916,0,1.5,0,2.084,0,2.668,0
0.259,0,0.8795,0,1.5,0,2.1205,0,2.741,0
