ID	Valid	Case	MassFlowPerTube	InnerRadius(m)	PressureDrop(Pa)	OutletTemperature(K)	HeatTransferBalance_Inlet/Outlet(W)	HeatTransferPerAreaMean(W/m2)	HeatTransferPerAreaSTD(W/m2)	HeatTransferPerAreaVAR(W/m2)	HeatTransferMean(W)	HeatTransferSTD(W)	HeatTransferVAR(W)	Continuity	SolvingStatus
234	1	c-aligned	0.030	0.063	18.494872446899535	1150.4498757226465	-217973.49370573985	32027.30187213531	4745.292918270895	2.2517804880191904E7	14689.582675459898	2176.46721913278	4737009.555959576	8.873999e-03	converged
235	1	c-aligned	0.030	0.063	18.1945588208182	1148.1514771694963	-217550.5132768124	32610.31658603884	4768.673933687527	2.2740251085830875E7	14956.987119177453	2187.191112152335	4783804.961078168	8.772092e-03	converged
236	-1	c-aligned	0.030	0.063	17.59046057878004	1143.440752101835	-229725.43673311	33574.08351577971	4842.565923751922	2.3450444725883305E7	15399.026665732044	2221.082274850498	4933206.471655062	8.512980e-03	converged
237	-1	c-aligned	0.030	0.063	17.04637432709569	1142.4682888360114	-229432.56422430906	34653.25006129935	4973.178918622815	2.4732508556634393E7	15893.995185263682	2280.9889880082264	5202910.763414793	8.695148e-03	converged
238	-1	c-aligned	0.030	0.063	17.161139336240012	1142.0258613471738	-256473.47587792738	36269.20707740443	5312.4529576012255	2.8222156426726006E7	16635.167023045073	2436.5997873658303	5937018.52379121	9.443010e-03	converged
239	-1	c-aligned	0.030	0.063	17.537072600389365	1144.359901934875	-248541.8738184896	37527.70366676918	5787.213765653706	3.3491843169371754E7	17212.38672672554	2654.3526960737345	7045588.235153903	9.453292e-03	converged
240	1	c-aligned	0.030	0.063	16.79588369486737	1159.1798986830597	-227952.08972274687	38064.911932834875	5742.3945337364385	3.2975094981086127E7	17458.781670329237	2633.7959905764283	6936881.319976469	1.385423e-02	converged
241	1	c-aligned	0.035	0.063	30.119949726955383	1195.1715637058444	-132079.3272189328	23151.505019385255	8841.365764152613	7.816974857552992E7	10618.62620836872	4055.1643680354464	1.644435805178432E7	1.431203e-02	converged
242	1	c-aligned	0.035	0.063	29.274443144662655	1181.0991336801844	-168612.81101159053	26996.59468437623	6532.7250460133355	4.267649652680993E7	12382.20787861986	2996.2875125301907	8977738.857744357	1.590543e-02	converged
243	-1	c-aligned	0.035	0.063	28.474796699229046	1171.3366440620352	-203674.4373981912	29633.299248420048	5414.811266275167	2.932018104938048E7	13591.55388726119	2483.547258736907	6168006.986379606	1.114033e-02	converged
244	1	c-aligned	0.035	0.063	27.72625777646317	1164.2104340307558	-236005.92879017314	31234.754178495772	4848.555586144127	2.350849127192942E7	14326.074225264707	2223.82948226103	4945417.566173361	1.008863e-02	converged
245	-1	c-aligned	0.035	0.063	25.72347527195234	1165.4428873598579	-237079.22211707837	32833.18608490912	4734.207326144171	2.2412719006917138E7	15059.208028780138	2171.382722075133	4714902.925726416	9.512469e-03	converged
246	1	c-aligned	0.035	0.063	24.928952589369146	1163.6552439511547	-237037.31164302945	33478.82479089301	4729.047700650021	2.236389215502325E7	15355.33547616502	2169.016217846279	4704631.353280176	9.416782e-03	converged
247	1	c-aligned	0.035	0.063	24.26594664870936	1163.1170166615022	-232513.75946706592	34148.231039501414	4746.295279861658	2.2527318883637052E7	15662.364100419964	2176.926960429814	4739010.991046188	9.332817e-03	converged
248	-1	c-aligned	0.035	0.063	23.372717886421015	1162.945939476136	-241815.35419806314	35376.199292651254	4778.391697803064	2.2833027217633244E7	16225.581734308944	2191.648243806546	4803322.024580317	9.039928e-03	converged
249	-1	c-aligned	0.035	0.063	23.680577499166247	1155.3969358965073	-254289.30891828903	36243.68586187773	4893.564934816504	2.394697777126566E7	16623.461509840854	2244.473386354634	5037660.782054237	8.967835e-03	converged
250	-1	c-aligned	0.035	0.063	23.547999877278926	1155.2738887835296	-274222.9343052476	38242.780399316674	5270.86662169082	2.7782034943654396E7	17540.36249015743	2417.5258759272806	5844431.360777966	9.983478e-03	converged
251	-1	c-aligned	0.035	0.063	23.850744481489528	1166.0816211648018	-252475.0763026299	39675.731818578875	5591.002452944721	3.125930842883389E7	18197.59732146741	2564.3587805251145	6575935.9552562535	1.096923e-02	converged
252	1	c-aligned	0.035	0.063	22.432261781257694	1174.4404493751376	-244917.3977123982	40084.147681515875	5604.050029115306	3.140537672882726E7	18384.920581128157	2570.343157538197	6606663.947503428	1.217444e-02	converged
253	1	c-aligned	0.005	0.063	0.30052994420111645	1100.3418639999206	-86410.91471235566	13455.224305347218	2992.566037929233	8955451.491367467	6171.433315300938	1372.5837136267658	1883986.0509134436	7.037474e-04	converged
254	1	d-rectangle	0.005	0.063	0.285611661587609	1076.268158631145	-89829.3547860485	13994.374339324933	2923.703325092692	8548041.133158064	6418.72227950746	1340.998833989156	1798277.8727602763	8.583881e-04	converged
255	1	d-rectangle	0.005	0.063	0.27526470825250726	1060.516157924793	-91985.95598177129	14325.8342991204	3182.5386167060615	1.012855204682533E7	6570.751186060669	1459.7173856526583	2130774.8459766316	6.274922e-05	converged
256	1	d-rectangle	0.005	0.063	0.26863856744603254	1048.7434331680595	-93510.67273866193	14563.452624108319	3615.384382287116	1.307100423168559E7	6679.738268986789	1658.248359010887	2749787.6201623	5.970138e-05	converged
257	1	d-rectangle	0.005	0.063	0.2652803399832919	1039.5155109137556	-94618.40848969744	14736.063629413578	4199.783356321887	1.7638180240038335E7	6758.908804130163	1926.2914042949842	3710598.5742607424	6.108591e-05	converged
258	1	d-rectangle	0.005	0.063	0.2710264770430513	1035.6839799384884	-94275.06559706946	14778.302347081019	4569.518223145155	2.0880496791655656E7	6778.2976429527325	2095.880424823776	4392714.755159492	3.730748e-04	converged
259	1	d-rectangle	0.005	0.063	0.2662442998989718	1032.2655323613076	-95420.09115135705	14861.026800850299	4860.989204445404	2.3629216045734756E7	6816.22497083901	2229.563033721452	4970951.321337204	6.037747e-05	converged
260	1	d-rectangle	0.005	0.063	0.27177434813347645	1026.6795160298718	-95955.1018067722	14944.388108525678	5582.321159535291	3.1162309528195444E7	6854.459840783947	2560.4123720906246	6555711.515154739	5.027572e-05	converged
261	1	d-rectangle	0.005	0.063	0.27366778945724946	1022.7003013558312	-96198.92086084501	14982.294553292804	6389.314240945461	4.082333646954847E7	6871.846180156045	2930.551425502975	8588131.657517519	4.490298e-05	converged
262	1	d-rectangle	0.005	0.063	0.338272610650165	1018.5715962733497	-96204.07166176062	14983.153967478343	7895.056667965533	6.233191979038703E7	6872.240362907362	3621.1819766919875	1.311295890831889E7	5.907704e-05	converged
263	1	d-rectangle	0.005	0.063	0.49071480306156445	1016.0602975502838	-96312.16751407934	15000.685499588897	9302.350902901064	8.653373232070424E7	6880.281453778834	4266.657840105174	1.820436912453095E7	6.116382e-05	converged
264	1	d-rectangle	0.005	0.063	0.5739264498843113	1036.7819553698014	-93569.85291455101	14573.565918359976	9876.697203268981	9.754914764506131E7	6684.376877727579	4530.090081156835	2.0521716143395547E7	4.960252e-05	converged
265	1	d-rectangle	0.010	0.063	1.0130742446199292	1173.691368013012	-126926.20149765437	19771.22898901222	3649.8346922869337	1.3321293281021254E7	9068.360251619382	1674.0494921641127	2802441.7022149237	1.769432e-03	converged
266	1	d-rectangle	0.010	0.063	0.9587113380403025	1145.0673003559486	-133702.41763939074	20812.191647480806	3207.7970602901255	1.0289961980005972E7	9545.812836925168	1471.3025362744436	2164731.15324761	1.876304e-03	converged
267	1	d-rectangle	0.010	0.063	0.9132741549110506	1125.8357233774407	-138049.0538758132	21487.88487557074	3293.6309431688505	1.084800478979933E7	9855.72931279546	1510.6714886128204	2282128.3465076745	8.895095e-04	converged
268	1	d-rectangle	0.010	0.063	0.8790855802799342	1110.8471080550778	-141279.3610024749	22001.752679074267	3643.1052678171322	1.327221599239694E7	10091.422216178858	1670.9629442609894	2792117.1610933547	4.225395e-05	converged
269	1	d-rectangle	0.010	0.063	0.8588351476355456	1097.9667473928341	-143970.91335162293	22420.966970437887	4211.124386142047	1.7733568595560234E7	10283.700916649392	1931.493131718743	3730665.7178766774	4.146390e-05	converged
270	1	d-rectangle	0.010	0.063	0.9105257352639455	1090.3088788729783	-141233.87086666113	22599.33617903036	4766.632032348411	2.272078093180994E7	10365.536145961634	2186.2897314502416	4779862.78984477	2.119785e-03	converged
271	1	d-rectangle	0.010	0.063	0.8570587998983683	1086.7053419145982	-146203.53608322688	22768.778032606115	4909.460394795366	2.410280136806427E7	10443.229492894841	2251.7950465195718	5070580.931530081	4.049779e-05	converged
272	1	d-rectangle	0.010	0.063	0.8945378376956796	1077.506269567892	-147920.09624928053	23036.205763810365	5658.448804650098	3.2018042874846127E7	10565.889091303277	2595.329418036133	6735734.7881237725	4.309615e-05	converged
273	1	d-rectangle	0.010	0.063	0.9233408137079095	1069.473892870829	-149260.74259077635	23245.080040419016	6543.328675593772	4.2815150156847745E7	10661.692300534036	3001.192374435211	9007155.668368062	4.341761e-05	converged
274	1	d-rectangle	0.010	0.063	1.0927412401651964	1060.4934130682666	-150247.67349344463	23398.849389780877	8340.42119061116	6.956262563679568E7	10732.220837553434	3825.4548591155108	1.4634104879130473E7	4.376295e-05	converged
275	1	d-rectangle	0.010	0.063	1.7234352689847583	1096.3520263914336	-142703.78552562548	22224.948430039763	10510.187817777345	1.1046404796495533E8	10193.794176845067	4820.649717665732	2.3238663700430706E7	7.555761e-05	converged
276	1	d-rectangle	0.010	0.063	2.24234810769849	1117.1295118559435	-138224.33015567047	21525.196310811127	11123.49116213573	1.237320556341117E8	9872.842742438748	5101.950170624713	2.6029895543537535E7	1.219813e-04	converged
277	1	d-rectangle	0.015	0.063	2.108538385218708	1236.1181457044488	-159474.46578630476	24840.224423728658	4172.611476235044	1.7410686531608395E7	11393.328352558832	1913.8286283351167	3662740.018635074	1.388148e-03	converged
278	1	d-rectangle	0.015	0.063	1.9882892552268459	1206.6467831534374	-169121.66736131147	26342.562075085752	3443.893250942017	1.1860400723883975E7	12082.397254125302	1579.5914702631303	2495109.2129280376	1.418915e-03	converged
279	1	d-rectangle	0.015	0.063	1.882681928749662	1187.0536901286075	-175506.1305530069	27317.750968195967	3356.841415294271	1.1268384287434844E7	12529.681750249245	1539.6638862643172	2370564.8826665403	9.754881e-04	converged
280	1	d-rectangle	0.015	0.063	1.8102429385035066	1171.7324491905772	-180201.05284594177	28063.40104999791	3581.3359416855087	1.2825967127208428E7	12871.684949301125	1642.6315490719185	2698238.4060064103	3.108886e-05	converged
281	1	d-rectangle	0.015	0.063	1.7617517066100845	1158.407799459606	-184222.79374262068	28689.23147553135	3959.906550893327	1.5680859891807888E7	13158.731129299116	1816.2684366361343	3298831.0339206676	3.319811e-05	converged
282	1	d-rectangle	0.015	0.063	1.869256073856377	1148.4102939790816	-174772.6296138201	29117.011766504995	4782.448087273341	2.287180970746444E7	13354.969169764667	2193.544010412782	4811635.325617791	3.751260e-03	converged
283	1	d-rectangle	0.015	0.063	1.7511199043801753	1146.2848209577878	-187757.21365970722	29239.446202651594	4685.183715437177	2.195094644739771E7	13411.095075113806	2148.927302405775	4617888.551024961	2.763094e-05	converged
284	1	d-rectangle	0.015	0.063	1.8301315265707672	1135.76497001483	-190686.41767470315	29695.37524575428	5368.517311408128	2.882097812288875E7	13620.213527706159	2462.348143555456	6063158.380071	2.936978e-05	converged
285	1	d-rectangle	0.015	0.063	1.9103845538193127	1126.3981788158299	-193138.45789898076	30077.402938677053	6176.690676954796	3.8151507718780294E7	13795.436056737812	2833.028551364896	8026050.772848682	3.047853e-05	converged
286	1	d-rectangle	0.015	0.063	2.5895271692133974	1117.517863063357	-157540.91905308186	31048.294040329085	8100.674076540786	6.5620920494339906E7	14240.761893551466	3715.494659752952	1.3804900566652706E7	1.490148e-02	converged
287	1	d-rectangle	0.015	0.063	4.156219952467447	1124.1583152546752	-152012.51742297545	26706.94163177166	10801.443405842174	1.1667117964961138E8	12249.356146441552	4954.16992971058	2.4543799692448534E7	1.318120e-02	converged
288	1	d-rectangle	0.015	0.063	4.928612608971889	1175.024516700968	-141121.09625890924	25881.06864314017	11873.567084493829	1.4098159530997527E8	11870.562780561386	5445.908182899768	2.9657915936574653E7	1.188522e-02	converged
289	-1	d-rectangle	0.020	0.063	7.929486591892783	1152.7285385479558	-132397.10104024946	22691.409076995453	4640.49765014231	2.1534218440976303E7	10407.599459732544	2128.4020164965345	4530095.143826515	1.151701e-02	converged
290	-1	d-rectangle	0.020	0.063	7.632733857419225	1140.0232227656759	-149336.44017718488	25198.63383978868	4289.973177743884	1.8403869865761954E7	11557.558503566883	1967.6311142775332	3871572.2018730473	1.013948e-02	converged
291	-1	d-rectangle	0.020	0.063	7.4120982245513005	1131.4427992346232	-158846.79818812938	26924.6798605741	4480.275807839682	2.0072871314313516E7	12349.223559347633	2054.9149644754298	4222675.511225056	9.896086e-03	converged
292	1	d-rectangle	0.020	0.063	7.0193358425894985	1127.2085245178423	-168076.1694351139	28397.150021371686	4888.769242822066	2.390006470956304E7	13024.583983193956	2242.2738031682043	5027791.808374403	1.019905e-02	converged
293	-1	d-rectangle	0.020	0.063	6.552676706211059	1120.8388552011793	-177264.27032985323	29405.54002000333	5480.766531439072	3.0038801772142682E7	13487.090263344684	2513.7981778860017	6319181.279142982	1.155089e-02	converged
294	-1	d-rectangle	0.020	0.063	6.400481461008894	1118.4693370822115	-167884.1505204456	29771.099459082827	5792.152007199268	3.3549024874502514E7	13654.757075484536	2656.6176607532584	7057617.395426115	1.142281e-02	converged
295	-1	d-rectangle	0.020	0.063	6.2489811125269625	1115.0679147656017	-169698.88621422608	29813.194507503875	5827.14476309858	3.395561609010721E7	13674.064312052195	2672.667373053071	7143150.886982405	1.057514e-02	converged
296	-1	d-rectangle	0.020	0.063	6.576603149311268	1114.1667870216168	-192652.11813841516	30375.079867706176	6212.3191664146425	3.8592909425402716E7	13931.777605705645	2849.330748094111	8118685.712034547	8.444085e-03	converged
297	1	d-rectangle	0.020	0.063	7.363051083419123	1115.491312391852	-209335.737985641	31053.400382186952	6997.675838883382	4.896746714609225E7	14242.89483055851	3209.5409779804418	1.0301153289335651E7	8.716996e-03	converged
298	1	d-rectangle	0.020	0.063	4.589968035448692	1167.9403330298207	-168872.85279932758	37279.03217532421	7611.7147219451645	5.793820100827675E7	17098.582619105124	3491.226178677105	1.2188660230680343E7	2.136530e-02	converged
299	1	d-rectangle	0.020	0.063	8.003556290976121	1153.259183299665	-205015.06862130872	32205.851545570153	10830.318452376052	1.1729579777987719E8	14771.47593657784	4967.413706742334	2.4675198933931615E7	1.028713e-01	diverged
300	1	d-rectangle	0.020	0.063	8.913349146852852	1222.8720274754976	-153996.09492369532	29287.656327493063	12378.876466125012	1.5323658256358364E8	13433.021948386999	5677.672443523851	3.2235964375950098E7	9.970442e-03	converged
301	-1	d-rectangle	0.025	0.063	12.599441236787243	1164.2825854031191	-144147.25926320348	24512.25686658578	4834.036066310576	2.336790469039142E7	11242.746118404204	2217.169986294658	4915842.748125853	1.164860e-02	converged
302	-1	d-rectangle	0.025	0.063	12.180724361096509	1151.8623324434654	-166133.8656014842	27292.686177679985	4386.429574382393	1.92407644110165E7	12518.0126519371	2011.8716256524588	4047627.4381054672	1.095527e-02	converged
303	-1	d-rectangle	0.025	0.063	11.962017540616216	1143.205065975712	-176672.63322863227	29143.210745032156	4480.61237476467	2.007588725289429E7	13366.770806235878	2055.069333633343	4223309.966040191	1.079741e-02	converged
304	-1	d-rectangle	0.025	0.063	11.30038797089523	1139.307483714778	-189004.89818456228	30828.07036751338	4861.1915515543005	2.3631183300902907E7	14139.54538651271	2229.625068989458	4971227.948266246	1.000277e-02	converged
305	-1	d-rectangle	0.025	0.063	10.63763625267893	1134.4324180858946	-199600.26199802733	32080.154793076385	5401.325840818	2.9174320838688277E7	14713.824097837589	2477.3620585530884	6137322.769158395	1.023487e-02	converged
306	-1	d-rectangle	0.025	0.063	10.545048008367303	1129.9298446807202	-191162.7778318904	32530.005875798288	5640.225871806265	3.181214788499274E7	14920.151958397835	2586.9355022192894	6692235.292642567	1.086619e-02	converged
307	-1	d-rectangle	0.025	0.063	10.342409116768977	1130.2172495776063	-199075.5402610383	32670.529184595234	5613.547628130923	3.1511916973294314E7	14984.60411769933	2574.6993086206367	6629076.529811584	8.742031e-03	converged
308	-1	d-rectangle	0.025	0.063	10.841857937746681	1133.1664110232923	-214826.51932245365	33726.33650196258	6395.192824160491	4.0898491258193836E7	15468.85873706242	2933.2072396410595	8603704.710682724	1.021262e-02	converged
309	1	d-rectangle	0.025	0.063	11.178644066501874	1130.973320925022	-233481.16133945214	34413.976819420626	6975.669914759116	4.865997075967545E7	15784.250565404775	3199.4477817748534	1.0236466108304031E7	9.714858e-03	converged
310	1	d-rectangle	0.025	0.063	6.5626110299053835	1207.2427920957005	-226805.50133896724	42259.87402731254	6960.264644580244	4.844528392259375E7	19383.14684483303	3192.4333611975535	1.019163076568711E7	6.477366e-03	converged
311	1	d-rectangle	0.025	0.063	12.589358178738621	1178.5387340107943	-238140.93124018953	35921.189806418355	10792.7874067544	1.1648426000739637E8	16475.546069258107	4950.19978719966	2.450447793319156E7	8.605703e-02	converged
312	1	d-rectangle	0.025	0.063	14.25605414371239	1260.5414450068881	-157289.51540536928	31862.625758426515	12754.140700896536	1.6266810501826558E8	14614.052635696906	5849.790439096752	3.422004818134777E7	1.527832e-02	converged
313	-1	d-rectangle	0.030	0.063	18.521865691276616	1173.264599507835	-154746.92216056725	25880.75126470824	4913.063063418239	2.4138188665124614E7	11870.417212351067	2253.4163617256013	5077885.299292645	1.281203e-02	converged
314	-1	d-rectangle	0.030	0.063	17.95081900995865	1161.7747148797628	-181821.99873935012	28852.467790675357	4371.809802569676	1.9112720949844316E7	13233.419183877735	2005.166148313825	4020691.2823437005	1.179729e-02	converged
315	-1	d-rectangle	0.030	0.063	17.712645408028038	1154.1748499058479	-189754.15197050758	30886.151072140714	4420.860971175552	1.9544011726463243E7	14166.184573140881	2027.6638660560359	4111420.7537093097	1.128661e-02	converged
316	1	d-rectangle	0.030	0.063	16.76796000948525	1150.4003111947927	-204485.7434062088	32717.400825322802	4784.133523267966	2.288793356845636E7	15006.102177175004	2194.281778768612	4814872.524635945	1.046888e-02	converged
317	-1	d-rectangle	0.030	0.063	15.611863108293619	1147.616129027938	-218664.24124798318	34254.833608220455	5294.340203681931	2.803003819232283E7	15711.258236222788	2428.2922253122606	5896603.13151197	1.014348e-02	converged
318	-1	d-rectangle	0.030	0.063	15.433801848368603	1145.586150549086	-210237.58815187658	34923.26678932598	5521.460823770486	3.048652962843225E7	16017.840555265939	2532.462946302207	6413368.574393654	9.864769e-03	converged
319	-1	d-rectangle	0.030	0.063	15.143918577814475	1145.291928277079	-216245.2049676089	35321.10473521984	5577.52098360364	3.1108740322538916E7	16200.312167169115	2558.175394884795	6544261.350993977	1.023226e-02	converged
320	-1	d-rectangle	0.030	0.063	15.982531981964712	1151.606637821571	-238092.03236705903	36449.27686542685	6330.2677908862315	4.0072290304331645E7	16717.757496920767	2903.4288447034705	8429899.05625613	1.185468e-02	converged
321	1	d-rectangle	0.030	0.063	15.679458455371787	1149.996107042533	-241555.65914199577	37321.58321189503	6964.93044610409	4.851025611906772E7	17117.84790247489	3194.5220370671364	1.0204971045307565E7	1.126067e-02	converged
322	1	d-rectangle	0.030	0.063	16.059578224245342	1176.166829112426	-262531.8747154478	37759.56926509689	8626.368221709157	7.44142286965136E7	17318.733770626503	3956.553995367462	1.5654319518258227E7	1.796954e-02	converged
323	1	d-rectangle	0.030	0.063	18.42624121972767	1206.5412481340204	-262615.17015486537	39070.25660353458	10757.531492953789	1.1572448382189257E8	17919.891186183653	4934.029375386359	2.4344645877175502E7	8.384815e-02	converged
324	1	d-rectangle	0.030	0.063	20.896090514957905	1289.338265641311	-159248.36392659927	33808.26131605963	13001.48915642218	1.690387202845635E8	15506.434219835963	5963.238821405377	3.5560217241116196E7	2.251681e-02	converged
325	-1	d-rectangle	0.035	0.063	25.953125606596586	1178.8585534297483	-172609.52805113152	27046.704629108288	4917.82768935588	2.418502918219539E7	12405.191212689015	2255.601696193952	5087739.011873034	1.699631e-02	converged
326	-1	d-rectangle	0.035	0.063	25.223110237027868	1168.952961872351	-196204.386457438	30059.794414704076	4300.400958583199	1.8493448404583298E7	13787.16936648018	1972.4139008149446	3890416.596128026	1.159203e-02	converged
327	-1	d-rectangle	0.035	0.063	24.662360501170042	1163.1031554216584	-201480.49385577475	32271.53712047694	4373.961914767929	1.913154283184032E7	14801.603159935159	2006.1532321194397	4024650.7907432746	1.190672e-02	converged
328	1	d-rectangle	0.035	0.063	23.11403173308645	1161.5088345376075	-222026.4959088402	34279.03925621214	4671.151732327292	2.1819658506424263E7	15722.360353759872	2142.4617607930613	4590142.396460505	1.043923e-02	converged
329	-1	d-rectangle	0.035	0.063	21.07199000212131	1163.7920656762055	-232698.2235519247	36064.844653988104	5171.710323970137	2.6746587675059304E7	16541.434534134412	2372.0470328858555	5626607.126222591	9.895960e-03	converged
330	-1	d-rectangle	0.035	0.063	21.481362836406333	1155.411094108924	-230707.54587368423	36801.94047416752	5358.7156644377965	2.8715833572291013E7	16879.509531444055	2457.8185543816894	6040872.0462628985	9.909020e-03	converged
331	-1	d-rectangle	0.035	0.063	20.874064644493046	1154.4471408377403	-234700.48965114972	37319.20615509194	5472.30273585546	2.9946097232851155E7	17116.75764604747	2509.9161891772787	6299679.276694194	1.042715e-02	converged
332	-1	d-rectangle	0.035	0.063	21.98073942240444	1146.240684530279	-252613.3068494976	38040.641446781294	6200.094160003807	3.8441167592913315E7	17447.64981435961	2843.723649411563	8086764.19422262	9.974076e-03	converged
333	1	d-rectangle	0.035	0.063	21.836726686786278	1153.4462331067487	-266944.4096642545	39299.158613582455	6863.2204759908	4.710379530205938E7	18024.878956049746	3147.871931454309	9909097.696837882	1.088556e-02	converged
334	1	d-rectangle	0.035	0.063	22.955941212218022	1188.7676367283302	-284670.8157862576	40061.87921574346	8547.693112385416	7.306305754352106E7	18374.706968116578	3920.4690161351305	1.5370077306475557E7	1.753980e-02	converged
335	1	d-rectangle	0.035	0.063	25.172458658140386	1228.864767299979	-283393.12797544757	41622.67949167461	10751.64199941107	1.1559780568350005E8	19090.580718139663	4931.328111239253	2.4317996940698497E7	8.025993e-02	converged
336	1	d-rectangle	0.035	0.063	29.485485834724386	1308.4086049099337	-160413.4843661444	35633.79617774377	13062.408021152134	1.7062650331105962E8	16343.730642272221	5991.179754535807	3.589423485115973E7	1.470286e-02	converged
337	1	d-rectangle	0.005	0.04	0.054305145516991615	1174.8696801294743	-42278.87863855884	26913.560183990958	774.593062837312	599994.412995688	8454.825869894343	243.33642303530033	59212.61477561464	3.764217e-05	converged
338	1	a-line	0.005	0.04	0.054089425611891784	1172.9386556800532	-42561.28144524725	27093.47720284774	723.0567622289497	522811.08140501176	8511.346339689688	227.14642644460488	51595.499046554294	3.829364e-05	converged
339	1	a-line	0.005	0.04	0.053878615639405325	1171.5328112185857	-42768.817997940416	27226.342476178706	726.2619855621008	527456.471672605	8553.103358152135	228.15381243578486	52054.1621289833	3.950408e-05	converged
340	1	a-line	0.005	0.04	0.05360466013371479	1170.4567517666458	-42922.827122992094	27324.450884555165	762.9795579504613	582137.8058502814	8583.923926911952	239.68856740254589	57450.609343484786	3.701332e-05	converged
341	1	a-line	0.005	0.04	0.05333629196684342	1169.6222556991981	-43048.78575531456	27404.05885540305	807.2177634901227	651600.5176939956	8608.91476892032	253.58538906015923	64305.54954479233	3.529499e-05	converged
342	1	a-line	0.005	0.04	0.05318126211932395	1169.2612281160534	-43104.14506568236	27439.349739972728	832.3137592601412	692746.1938537483	8620.001309749263	261.4692317315986	68366.15914231242	3.548507e-05	converged
343	1	a-line	0.005	0.04	0.05308417612104677	1168.849333326091	-43120.789851130845	27457.043483889815	858.6980450065133	737362.332498008	8625.601809097741	269.7591026016602	72769.97343645302	3.683809e-05	converged
344	1	a-line	0.005	0.04	0.05272321804659441	1168.3422075901751	-43227.86861543982	27518.23382001858	921.1631024897932	848541.4613886212	8644.782541074213	289.38102491033357	83741.37757815511	3.495493e-05	converged
345	1	a-line	0.005	0.04	0.05234642648429144	1167.7705111025512	-43311.49206364341	27571.51980250703	984.9895018879974	970204.3188295654	8661.52219573782	309.4319244970204	95748.11589792976	4.902764e-05	converged
346	1	a-line	0.005	0.04	0.05220335710328072	1166.4320238061782	-43475.26229781451	27675.8968243828	1160.2540866413647	1346189.5455679875	8694.311969349012	364.49084407202014	132853.57541233368	3.500411e-05	converged
347	1	a-line	0.005	0.04	0.05262516040238552	1165.2486105372875	-43605.72126134718	27758.997764571024	1276.9446656986934	1630587.679256348	8720.417916492568	401.1488900228445	160920.4319665602	3.586154e-05	converged
348	1	a-line	0.005	0.04	0.05339661685866304	1165.842113112046	-43544.521959322024	27720.055118277007	1189.7417358658429	1415485.3980610692	8708.184184060581	373.75431333500114	139692.2867365182	3.697953e-05	converged
349	1	a-line	0.010	0.04	0.18375264112546574	1231.457825188637	-51001.49643146044	32460.600048066794	701.9415014180638	492721.8714130457	10197.41420913683	220.51312144396857	48626.03672896243	4.431126e-05	converged
350	1	a-line	0.010	0.04	0.1823465459892759	1229.2751029540723	-51372.559051828095	32696.994029371745	614.9232995122826	378130.66428307246	10271.676771761793	193.17657660950405	37317.18975056759	4.505034e-05	converged
351	1	a-line	0.010	0.04	0.1809592383215204	1227.8242953900465	-51512.73040895459	32861.219150646066	592.1831214507769	350680.8493311856	10323.289076240115	186.03319405013696	34608.34928849591	1.067307e-04	converged
352	1	a-line	0.010	0.04	0.17957714293152094	1226.6642183273343	-51712.16276101397	32984.53275375847	607.1868215071371	368675.8362119399	10362.02780869105	190.74657761102367	36384.25687031828	9.953511e-05	converged
353	1	a-line	0.010	0.04	0.17798474585288204	1225.7067999104909	-51979.99810877016	33084.10550904917	631.8893439974732	399284.14305755706	10393.286849813156	198.50641599217886	39404.797190059966	4.302846e-05	converged
354	1	a-line	0.010	0.04	0.17702132859267294	1225.3434125397018	-52044.50426866762	33125.23904671317	648.6175307746275	420704.70122817496	10406.208845119068	203.76153293990453	41518.762306019795	4.350798e-05	converged
355	1	a-line	0.010	0.04	0.17728268724749796	1225.2446874036634	-51749.33587386689	33141.26945870857	677.407052951077	458880.3153878633	10411.295519365052	212.80672497101438	45286.70219288896	1.831357e-04	converged
356	1	a-line	0.010	0.04	0.17445083758502733	1224.4557857320617	-52184.59414527827	33214.78236230127	717.4785897360789	514775.52672967257	10434.338647937353	225.39405790458193	50802.48133869404	4.161806e-05	converged
357	1	a-line	0.010	0.04	0.1721849162131548	1223.9172783900326	-52275.92033545204	33273.04908972177	770.6237371126745	593860.9442015043	10452.642990840457	242.08946957630278	58607.31127973563	5.586250e-05	converged
358	1	a-line	0.010	0.04	0.16927636282343883	1222.654608900001	-52456.52814702132	33388.389717301936	924.1597602325112	854071.2624330125	10488.8769530557	290.32241727265773	84287.10597103919	4.709715e-05	converged
359	1	a-line	0.010	0.04	0.16726558303344063	1221.6359134939798	-52585.859982957925	33471.04358508218	1035.5601755785467	1072384.8772442704	10514.842453555062	325.31857186138603	105832.17319793178	4.475032e-05	converged
360	1	a-line	0.010	0.04	0.16920424615091179	1222.3239038030183	-52493.33203267703	33412.37615122673	967.9153209981935	936860.0686230358	10496.41222972055	304.0681143184247	92457.41814516259	4.256875e-05	converged
361	1	a-line	0.015	0.04	0.38242377412097994	1282.4894465822947	-58163.086485792985	37016.36121072713	595.7699148031262	354941.7913845242	11628.594888013808	187.159589951927	35028.71211097345	6.084462e-05	converged
362	1	a-line	0.015	0.04	0.37844539679645095	1280.3905658335937	-58586.01232975941	37285.97059165679	489.7276172348788	239833.13908255193	11713.291983198043	153.84667428213763	23668.79918767415	5.597990e-05	converged
